28,897762,2.0
28,2532737,4.0
28,890444,4.0
28,2047318,4.0
28,1128816,4.0
28,1037705,4.0
28,953110,5.0
28,2398373,3.0
28,53936,4.0
28,1727531,1.0
28,1835026,4.0
28,1156933,4.0
28,2198115,3.0
28,1130863,2.0
28,393928,1.0
28,1461435,1.0
28,402568,2.0
28,2460374,4.0
28,582395,3.0
28,2408399,3.0
28,680029,4.0
28,1197602,3.0
28,1506588,3.0
28,617786,4.0
28,1257454,4.0
28,2281754,5.0
28,1360936,5.0
28,2607183,4.0
28,2480412,3.0
28,1740238,3.0
43,507498,2.0
48,1837439,3.0
48,2216856,3.0
48,1176462,4.0
48,831346,3.0
48,962019,1.0
48,667375,4.0
48,777010,3.0
48,970269,5.0
48,1805432,3.0
48,1215796,3.0
48,2507479,2.0
48,1329769,5.0
48,2487901,4.0
48,2079888,4.0
48,575714,3.0
48,2255608,5.0
61,442234,3.0
64,1862329,5.0
92,2256485,1.0
96,186908,3.0
111,532579,3.0
111,908205,3.0
111,1537477,1.0
111,2103154,4.0
111,2479960,4.0
111,2289283,1.0
111,1161725,5.0
111,2422555,4.0
111,1574865,2.0
111,111965,4.0
111,2220157,3.0
111,1590697,3.0
111,68472,4.0
111,2450426,3.0
111,2582384,3.0
111,1490092,3.0
111,1733123,3.0
111,505544,3.0
111,2420893,4.0
111,1496291,2.0
111,415589,3.0
111,2590220,3.0
111,2310889,4.0
111,2621150,2.0
111,1621666,3.0
111,1261827,3.0
111,2013678,3.0
111,1798197,3.0
111,2561218,5.0
111,358463,4.0
111,354885,3.0
111,1834839,4.0
111,1930443,4.0
111,874451,3.0
111,1521075,2.0
111,205023,5.0
111,1867839,4.0
111,502758,3.0
111,1214135,2.0
111,2211028,3.0
111,808197,4.0
111,446056,3.0
111,1330147,3.0
111,238216,1.0
111,1576028,2.0
111,434476,3.0
111,1607009,3.0
111,815418,2.0
111,116858,2.0
111,2366524,2.0
111,528560,3.0
111,599809,1.0
111,2385206,3.0
111,837872,2.0
111,584839,4.0
111,1557927,3.0
111,1475817,3.0
111,2267735,3.0
111,138835,1.0
111,2124083,4.0
111,2058125,3.0
111,733409,4.0
111,2257503,3.0
111,402266,2.0
111,2040125,2.0
111,2332377,4.0
111,473748,2.0
111,1472668,3.0
111,896339,4.0
111,2109211,4.0
111,522180,3.0
111,2492994,4.0
111,288101,3.0
111,1133199,2.0
111,2360721,3.0
111,1149736,3.0
111,168630,2.0
111,2388648,3.0
111,1592822,5.0
111,34669,4.0
111,2145961,2.0
111,2320323,4.0
111,29827,4.0
111,2088834,5.0
111,385287,3.0
111,959079,2.0
122,567279,3.0
122,1208146,4.0
122,2120767,3.0
122,592445,3.0
122,881355,3.0
122,839176,3.0
122,1192771,4.0
122,2487603,3.0
122,218859,3.0
122,1830717,2.0
122,2437552,2.0
122,2548965,3.0
122,1820564,4.0
122,1134222,4.0
122,295196,4.0
123,107198,2.0
127,261053,4.0
127,2143870,1.0
127,1237321,2.0
127,2145781,4.0
127,1648423,2.0
127,397596,3.0
127,1447381,4.0
127,1353566,2.0
127,1094019,4.0
127,731685,2.0
127,2263991,4.0
127,2306038,3.0
127,620741,4.0
127,1921654,4.0
127,2297386,1.0
127,2458826,5.0
127,1909121,3.0
140,1712923,3.0
145,1206948,2.0
154,529545,2.0
156,2431350,3.0
156,697010,4.0
156,1906860,3.0
156,1407746,3.0
156,1858769,3.0
156,711569,3.0
156,165374,3.0
156,1139937,4.0
156,2584252,3.0
156,758052,5.0
156,1939582,3.0
156,778430,5.0
156,414536,4.0
156,1467206,3.0
156,504243,4.0
156,440708,4.0
156,1878898,1.0
156,2001318,3.0
156,2356682,3.0
156,2541447,3.0
156,319058,4.0
156,2503760,3.0
156,620010,3.0
156,159159,4.0
156,1336925,3.0
156,101083,4.0
156,961675,3.0
156,230967,3.0
156,2082270,4.0
156,2151845,5.0
156,2111055,3.0
156,240748,4.0
156,2307511,4.0
156,1213178,2.0
174,1446054,5.0
185,1020583,3.0
185,1277092,3.0
185,1396046,3.0
185,1471629,4.0
185,1903324,1.0
185,2021646,1.0
185,263743,5.0
185,2483121,5.0
185,831151,2.0
185,1531342,4.0
185,1823851,3.0
185,2250261,3.0
185,1255150,2.0
185,868990,2.0
185,2136912,2.0
185,1629801,4.0
192,1822751,2.0
207,978983,4.0
218,2625420,2.0
229,1799995,4.0
229,230112,2.0
237,1033433,3.0
237,825831,4.0
259,2439493,1.0
259,1458172,5.0
267,1551042,3.0
267,2590220,4.0
267,507094,3.0
267,417746,5.0
267,336847,5.0
267,2412063,5.0
287,631747,5.0
305,428170,2.0
305,2424911,5.0
305,2384855,3.0
305,798524,3.0
305,1161725,5.0
305,136214,3.0
305,2484595,3.0
305,894921,5.0
305,1813076,4.0
305,1223807,3.0
305,1727342,5.0
305,986049,3.0
305,1253619,4.0
305,2597191,4.0
305,2569227,4.0
305,767590,4.0
305,804122,3.0
305,817464,3.0
305,2626675,2.0
305,1865846,5.0
305,1362105,3.0
305,2440605,4.0
305,178886,2.0
305,193011,3.0
305,1568315,2.0
305,1726438,3.0
305,635417,3.0
305,531747,5.0
305,2483288,4.0
305,742283,3.0
305,1935592,5.0
305,1295603,3.0
305,971361,2.0
305,1489666,4.0
305,2493354,4.0
305,2616671,2.0
305,1933849,2.0
305,2361340,4.0
305,2336549,4.0
305,26124,3.0
305,2402914,4.0
305,617390,4.0
305,1769330,5.0
305,587043,5.0
305,2148675,5.0
305,1213386,4.0
305,1251170,3.0
305,255467,4.0
305,1337026,3.0
305,398194,4.0
305,1993836,4.0
305,1228057,1.0
305,1088073,3.0
305,1266206,3.0
305,252761,3.0
305,2532110,3.0
305,675407,3.0
305,426070,3.0
305,1376339,4.0
305,655297,3.0
305,1891779,2.0
305,1444177,4.0
305,1423566,3.0
318,1664010,3.0
323,2444710,2.0
323,1214824,2.0
323,416560,1.0
323,1317124,5.0
336,1704440,4.0
359,1799814,4.0
359,1204886,4.0
359,416214,5.0
359,2528840,5.0
359,317543,5.0
359,915472,4.0
359,770860,5.0
359,857273,5.0
359,1217553,5.0
359,2550095,2.0
359,1220522,3.0
359,91234,5.0
359,1339689,5.0
359,343719,5.0
359,1926057,5.0
359,296232,4.0
359,1470143,3.0
359,453043,3.0
359,13856,5.0
359,1727961,2.0
361,2114550,2.0
361,16386,3.0
361,2266857,4.0
361,687311,5.0
361,1321396,2.0
361,120379,4.0
361,2413457,4.0
361,2093957,5.0
361,1567202,2.0
361,2236190,4.0
361,2220239,2.0
361,1749866,1.0
361,2042154,5.0
361,1460578,5.0
361,1219833,5.0
361,2569227,5.0
361,1887657,3.0
361,2036298,3.0
361,71426,5.0
361,1551980,1.0
361,927286,1.0
361,1352422,5.0
361,1890954,5.0
361,1425530,3.0
361,1455459,5.0
361,79,4.0
361,1181013,4.0
361,1421913,4.0
361,1961122,3.0
361,427485,4.0
361,1655469,2.0
361,851479,5.0
361,1940669,5.0
361,228919,5.0
361,2437021,5.0
361,1974302,2.0
361,1457892,5.0
361,262862,5.0
361,564225,4.0
361,583059,5.0
361,2619313,3.0
361,653174,4.0
361,508927,5.0
361,441196,2.0
361,1867548,2.0
361,651230,3.0
361,106254,2.0
361,765869,3.0
361,2300174,2.0
361,42275,3.0
361,1586067,3.0
361,2483294,5.0
361,2433768,4.0
361,16558,4.0
361,824655,3.0
361,770798,4.0
361,1622338,3.0
361,2447933,1.0
361,2648351,4.0
361,2375280,4.0
361,1108339,3.0
361,1633361,3.0
361,1248827,3.0
361,577324,3.0
361,1526688,5.0
361,1785531,3.0
361,1218802,4.0
361,740272,4.0
380,1118819,3.0
380,387469,3.0
380,1501869,5.0
395,1173459,3.0
395,1763064,2.0
395,2070798,4.0
395,1935937,5.0
395,1758120,2.0
395,1231605,4.0
395,574007,3.0
395,326356,4.0
395,2484635,3.0
395,2065684,4.0
398,2430867,3.0
398,1599213,5.0
398,1643995,3.0
398,1640380,3.0
398,199518,3.0
398,1718159,1.0
398,2532403,2.0
398,2222089,3.0
398,253326,2.0
409,215948,3.0
409,2278872,5.0
417,1294425,4.0
417,1272379,4.0
417,757005,3.0
417,752492,5.0
417,429072,5.0
417,614909,5.0
417,79380,1.0
417,547118,2.0
417,331154,1.0
442,2503129,5.0
442,997772,3.0
442,1984086,4.0
442,2541025,1.0
442,1058639,5.0
442,1586699,5.0
442,1367807,4.0
442,1120757,4.0
442,203299,4.0
442,695907,5.0
442,2566318,4.0
442,1242367,1.0
442,1833866,4.0
442,282953,4.0
442,1435555,3.0
442,229833,4.0
442,1203646,4.0
442,718006,3.0
442,2333987,3.0
442,326894,4.0
442,1684232,4.0
442,2549238,3.0
442,8135,5.0
442,2179859,4.0
442,1323821,4.0
442,422864,3.0
442,2310889,4.0
442,455707,4.0
442,78516,5.0
442,2645476,4.0
442,2557067,4.0
442,2438440,4.0
442,847313,2.0
442,2092609,3.0
442,660096,2.0
442,2516373,3.0
442,149575,4.0
442,860520,5.0
442,909432,4.0
442,355003,4.0
442,1354742,3.0
442,2442646,3.0
442,89248,4.0
442,1667622,4.0
442,1717060,4.0
442,1586525,4.0
442,896753,4.0
442,1227773,3.0
442,893619,5.0
442,550659,4.0
442,660435,4.0
442,1747111,4.0
442,719246,4.0
442,1005439,5.0
442,1671947,4.0
442,452667,3.0
442,89915,5.0
442,1159968,3.0
442,1608329,4.0
442,729691,4.0
442,299370,4.0
442,1128178,4.0
442,1584314,5.0
442,636429,4.0
442,2263064,4.0
442,2226525,3.0
442,816942,4.0
442,878341,4.0
442,844963,5.0
442,1643146,2.0
442,2476251,5.0
442,1860298,4.0
442,1811452,4.0
442,2495347,3.0
442,370222,4.0
442,2229666,5.0
442,1068913,4.0
442,144733,3.0
442,605128,4.0
442,1472668,4.0
442,1544073,4.0
442,843519,5.0
442,1166323,4.0
442,1184498,4.0
442,1685077,5.0
442,2529630,3.0
442,1715533,3.0
442,1235767,3.0
442,2286568,3.0
442,2471386,3.0
442,2357186,3.0
442,1084952,4.0
442,2165019,5.0
442,1710165,4.0
442,2282041,3.0
442,2424587,3.0
442,1077088,3.0
442,499837,3.0
442,1897404,5.0
442,2090242,3.0
442,537600,4.0
442,2082452,2.0
443,838130,3.0
443,1424200,4.0
443,1110418,5.0
443,1232404,5.0
443,1624075,5.0
443,550261,3.0
443,1324057,4.0
443,293284,4.0
443,1208894,4.0
443,1681172,4.0
443,2437901,4.0
443,2388250,3.0
443,1096917,5.0
443,551743,4.0
443,1159376,4.0
443,485175,5.0
443,1906808,5.0
443,1463939,2.0
443,1590745,5.0
443,493009,5.0
443,1235306,5.0
443,1951053,5.0
443,2515047,3.0
443,801010,4.0
443,588285,1.0
443,1595389,4.0
443,900992,4.0
443,1365750,2.0
443,1475204,5.0
443,1824028,4.0
443,312706,5.0
443,390371,3.0
443,1252263,5.0
443,168939,3.0
443,1680398,3.0
443,220936,4.0
443,313693,4.0
443,966771,4.0
443,2026180,3.0
443,391271,5.0
443,5652,4.0
443,827526,5.0
443,672801,3.0
443,2083964,4.0
443,2260738,4.0
443,1688225,5.0
443,517342,5.0
443,439970,4.0
443,128989,3.0
443,713559,1.0
443,1972929,4.0
443,954045,5.0
443,1324910,4.0
443,931279,2.0
443,887596,4.0
443,2048294,5.0
443,1884698,4.0
443,1349907,3.0
443,2346264,4.0
443,2124138,2.0
443,1744528,4.0
443,1075362,5.0
443,941279,3.0
443,1578952,5.0
443,2172649,3.0
443,2553296,3.0
452,35511,3.0
452,1145956,3.0
452,2488357,2.0
452,2130003,3.0
452,245369,1.0
452,2365141,3.0
452,446163,3.0
452,826722,4.0
452,2124351,4.0
481,2092076,1.0
481,1639792,3.0
507,915532,4.0
507,1928290,3.0
507,2055550,2.0
507,2533480,4.0
507,1945863,5.0
507,578191,4.0
507,2295235,4.0
510,684876,3.0
518,958382,4.0
518,2253160,4.0
518,1615548,4.0
518,1517590,3.0
518,1433812,2.0
518,905537,4.0
518,877320,4.0
518,1582952,3.0
518,121748,3.0
518,1303962,4.0
518,756162,5.0
518,630175,4.0
541,780768,4.0
543,968808,4.0
543,1507611,4.0
543,2212422,1.0
543,678384,3.0
543,1708823,4.0
557,1653464,1.0
566,2162539,4.0
566,322009,3.0
566,1502648,3.0
566,2124351,3.0
577,2135792,2.0
577,1927580,5.0
577,187322,4.0
577,2228818,4.0
577,2253226,4.0
577,49890,5.0
577,224856,4.0
577,2360158,2.0
577,823557,3.0
577,1372201,5.0
577,512598,3.0
577,2149035,4.0
577,2081789,4.0
577,1259374,3.0
578,2290732,3.0
583,2398923,1.0
594,1046393,5.0
595,470229,4.0
595,2194079,3.0
595,2423318,4.0
595,2118461,5.0
606,2421481,2.0
606,390062,4.0
606,393945,2.0
606,373898,5.0
626,1935937,5.0
626,2291170,5.0
634,64741,5.0
634,1184537,3.0
634,809505,5.0
634,758850,5.0
634,472729,5.0
636,2615678,3.0
636,209200,2.0
636,1900854,5.0
636,2047888,3.0
636,1617268,4.0
636,587812,4.0
636,1650068,3.0
636,2520513,3.0
636,1859573,3.0
636,2239984,5.0
636,1418758,3.0
636,498648,5.0
636,2248698,4.0
636,1100863,5.0
636,1099722,5.0
636,2159419,4.0
636,2432893,2.0
636,2388555,3.0
636,548695,3.0
636,1177340,3.0
636,1227730,3.0
636,875723,4.0
636,1599231,2.0
636,1235306,4.0
636,554137,1.0
636,441206,4.0
636,2501912,4.0
636,2024797,4.0
636,2641801,5.0
636,92116,3.0
636,1471541,4.0
636,2163655,4.0
636,2010641,5.0
636,2093937,5.0
636,973959,4.0
636,653515,5.0
636,1246165,2.0
636,2019240,3.0
636,1274870,4.0
636,1848018,3.0
636,1607009,3.0
636,748141,3.0
636,1875008,2.0
636,2375962,3.0
636,504624,3.0
636,2492121,3.0
636,321679,4.0
636,1430587,4.0
636,1534444,2.0
636,384245,3.0
636,1425508,3.0
636,1122711,3.0
636,2615317,2.0
636,905922,3.0
636,1104959,3.0
636,2340639,3.0
636,2034589,4.0
636,924765,3.0
636,2051436,3.0
636,15420,2.0
636,61810,4.0
636,1421677,4.0
636,1538864,3.0
636,1222337,5.0
636,1867416,3.0
636,1667949,2.0
636,2429513,3.0
636,151625,3.0
636,1352912,5.0
636,263031,4.0
636,1297529,4.0
636,1993420,3.0
636,2609372,3.0
636,1867761,5.0
636,907490,3.0
636,548064,4.0
638,530441,3.0
638,235253,4.0
638,380505,3.0
638,727242,1.0
638,1267586,5.0
638,1416455,2.0
638,1905498,1.0
638,593799,4.0
638,829911,5.0
638,1964903,4.0
638,1664010,5.0
638,873713,3.0
638,199518,2.0
638,438340,3.0
638,2102846,3.0
638,825353,5.0
638,2199837,4.0
638,259202,5.0
638,227799,3.0
638,2305978,4.0
638,2297386,3.0
638,97608,3.0
638,2359428,4.0
638,152090,4.0
638,121369,3.0
642,2472440,3.0
642,1385788,1.0
642,1517519,4.0
642,1675194,1.0
642,2020157,4.0
642,2241291,5.0
647,832661,2.0
647,1430398,4.0
647,838612,5.0
647,2394623,3.0
655,2421395,3.0
655,938931,3.0
655,1146000,1.0
655,1950809,4.0
655,1933317,5.0
666,1074378,4.0
669,2349702,3.0
681,941624,4.0
681,1466617,3.0
681,1830420,4.0
681,1500614,3.0
681,1866912,4.0
681,1400125,2.0
681,1231842,4.0
681,2385239,3.0
681,259516,3.0
681,320314,3.0
681,151699,4.0
681,860105,3.0
681,940688,2.0
681,781131,3.0
681,1890837,3.0
681,408765,4.0
681,111086,2.0
681,2604898,4.0
681,545732,3.0
681,2051938,4.0
681,702403,4.0
681,1330669,3.0
681,390505,3.0
681,1427929,4.0
681,1275794,4.0
681,1624257,2.0
712,109124,5.0
712,2400924,4.0
712,3321,3.0
712,2100834,5.0
712,429565,3.0
718,2353302,3.0
718,573571,3.0
718,2621201,3.0
718,2451667,5.0
718,620741,3.0
718,909926,2.0
722,397077,4.0
722,717542,4.0
722,1309088,4.0
722,1782775,5.0
722,812527,4.0
722,2432474,2.0
722,2189638,4.0
722,16565,1.0
722,2147248,5.0
722,1256482,5.0
722,1091336,5.0
722,121182,1.0
722,181843,2.0
722,1925397,5.0
722,1543422,4.0
723,2158667,2.0
723,541295,3.0
723,2251646,4.0
723,2491620,3.0
723,1321396,4.0
723,1428848,3.0
723,1349706,4.0
723,2189434,3.0
723,1833866,3.0
723,1690697,4.0
723,768749,2.0
723,996445,3.0
723,2339981,3.0
723,1682851,2.0
723,1676941,1.0
723,911832,2.0
723,1129687,4.0
723,930199,4.0
723,1381955,4.0
723,1443200,4.0
723,936393,5.0
723,2042132,3.0
723,973206,4.0
723,1754146,1.0
723,1839424,5.0
723,690331,3.0
723,150784,4.0
723,1586221,4.0
723,239431,3.0
723,59218,4.0
723,593873,3.0
723,1176322,2.0
723,764040,3.0
723,479813,4.0
723,1814941,2.0
723,611741,4.0
723,1425382,2.0
723,2425137,3.0
723,1425723,3.0
723,123616,2.0
723,284144,3.0
723,2107866,1.0
723,382773,2.0
723,2509631,3.0
723,1197493,5.0
723,2037693,1.0
723,2046649,3.0
723,1480781,2.0
723,1182857,3.0
723,705906,2.0
723,1967145,2.0
723,979218,4.0
723,648906,3.0
723,1444777,2.0
723,2593478,3.0
723,2597822,3.0
723,2229752,4.0
723,2090850,3.0
723,1334853,2.0
723,2312452,1.0
723,836673,3.0
723,1290993,1.0
723,2405506,4.0
723,805988,3.0
723,1002509,1.0
723,2480035,3.0
723,629389,1.0
723,1685548,2.0
723,540458,2.0
723,2641459,4.0
725,2183192,2.0
725,809033,4.0
725,2615444,2.0
725,829466,5.0
725,750677,3.0
725,1591103,3.0
725,2581488,4.0
725,632448,3.0
725,2124351,4.0
725,2303836,1.0
740,1033825,3.0
761,1430431,2.0
761,588285,3.0
761,2530531,3.0
761,220155,3.0
779,1375565,3.0
790,1240130,5.0
790,1852040,2.0
797,834933,2.0
797,1431104,5.0
813,1639792,1.0
815,240748,3.0
826,2460347,1.0
834,1910320,1.0
844,303270,2.0
849,2185187,4.0
849,1351769,4.0
849,2641668,2.0
849,2455393,3.0
849,1834021,3.0
849,867311,4.0
849,1037245,4.0
850,1890622,4.0
850,326804,4.0
850,1475204,3.0
850,729150,4.0
850,2118461,4.0
850,1687961,3.0
851,1696725,3.0
851,1951144,1.0
851,268049,2.0
851,281851,5.0
851,1279939,3.0
851,30976,5.0
851,1684624,1.0
851,2025577,4.0
851,2451368,2.0
851,605392,3.0
851,268813,2.0
851,1949178,4.0
851,1251664,3.0
851,1719610,4.0
851,226010,4.0
851,563186,3.0
851,2112095,3.0
851,1948046,4.0
851,997243,3.0
851,2417311,5.0
851,1129687,5.0
851,2488780,5.0
851,2062552,3.0
851,294265,3.0
851,1943605,5.0
851,511613,2.0
851,1654947,3.0
851,1080272,4.0
851,2076208,3.0
851,1997148,4.0
851,2308479,5.0
851,2182722,5.0
851,2137163,5.0
851,1143750,2.0
851,2528146,3.0
851,1533355,5.0
851,2185396,3.0
851,1129621,4.0
851,936354,3.0
851,2283856,4.0
851,1049321,3.0
851,1306957,5.0
851,2379541,5.0
851,1400057,3.0
851,1634780,5.0
851,25483,5.0
851,637928,3.0
851,1048629,4.0
851,173067,5.0
851,502592,5.0
851,929407,4.0
851,1301243,3.0
851,2194337,4.0
851,2527390,5.0
851,2097976,3.0
851,519699,5.0
851,1840146,3.0
851,574007,3.0
851,55339,3.0
851,2254385,4.0
851,1679136,4.0
851,920469,5.0
851,228820,5.0
851,2173968,4.0
851,2583188,4.0
851,886520,4.0
851,569365,5.0
851,1402106,4.0
851,1504652,5.0
851,979424,3.0
851,411290,4.0
851,1989258,5.0
851,1487437,4.0
851,2125852,5.0
851,2296193,3.0
851,1392942,5.0
851,547118,3.0
851,290965,4.0
851,2493786,4.0
851,277541,3.0
851,961389,4.0
851,781021,5.0
851,2282041,5.0
851,1508638,3.0
851,2496250,5.0
851,2226346,4.0
851,1023512,2.0
851,1866164,4.0
851,902857,4.0
852,2478777,3.0
852,278882,2.0
852,542323,3.0
852,2242513,3.0
855,2439493,1.0
855,798296,1.0
865,636262,1.0
878,1806515,3.0
885,2256485,1.0
907,1213299,4.0
907,2240135,3.0
907,768771,2.0
907,190474,4.0
907,187322,4.0
907,428859,4.0
907,1453652,4.0
907,2329565,2.0
907,1256752,1.0
907,98673,5.0
907,2036646,2.0
907,267378,3.0
907,1811259,3.0
907,535886,3.0
907,335178,5.0
907,1814991,4.0
907,1934002,3.0
907,1550359,5.0
907,2386868,5.0
907,1831664,5.0
907,2148958,4.0
907,1940143,5.0
907,2111672,4.0
909,1256752,3.0
909,1939137,3.0
911,1923098,4.0
911,922551,2.0
911,387418,2.0
916,524295,5.0
916,651230,1.0
923,1242806,5.0
930,174615,5.0
930,2223310,3.0
930,980987,4.0
930,16558,3.0
946,1700006,2.0
949,374474,2.0
949,1381258,2.0
949,1744593,4.0
949,199518,3.0
949,371349,1.0
949,1561960,1.0
949,266867,1.0
960,1984086,3.0
960,2431353,4.0
960,303270,2.0
960,860647,4.0
960,2051135,3.0
960,2365398,3.0
992,1684516,2.0
992,2035994,4.0
992,1322839,4.0
992,82103,4.0
992,1737384,3.0
992,2169183,3.0
992,986049,4.0
992,524295,3.0
992,127581,4.0
992,660821,3.0
992,760481,2.0
992,1371764,5.0
992,1239029,3.0
992,1701654,3.0
992,541135,4.0
992,1833256,4.0
992,349331,1.0
992,705695,4.0
992,1849084,5.0
992,1553965,3.0
992,1593815,4.0
992,256278,2.0
992,2266421,2.0
992,1121663,4.0
992,867311,5.0
992,208579,4.0
992,2177085,3.0
992,2463585,4.0
992,239658,3.0
992,190071,5.0
992,1019552,5.0
992,1645377,4.0
1046,592921,1.0
1046,643182,5.0
1046,134598,3.0
1046,1125890,3.0
1046,2155716,3.0
1046,2043109,1.0
1046,917679,2.0
1046,353900,4.0
1046,439830,5.0
1046,1546373,5.0
1046,2566318,3.0
1046,740695,5.0
1046,1631433,4.0
1046,914546,3.0
1046,410924,2.0
1046,2136480,3.0
1046,657261,5.0
1046,865481,4.0
1046,1490092,4.0
1046,1142880,3.0
1046,940917,3.0
1046,2307226,5.0
1046,906871,3.0
1046,2550101,3.0
1046,2551112,5.0
1046,1079943,3.0
1046,2204684,2.0
1046,486317,2.0
1046,278261,5.0
1046,418859,4.0
1046,1502456,4.0
1046,2216024,5.0
1046,863016,3.0
1046,2495474,4.0
1046,1767265,4.0
1046,1020903,3.0
1046,559488,3.0
1046,1023635,3.0
1046,2530108,4.0
1046,1882379,3.0
1046,516736,3.0
1046,1751376,2.0
1046,1295669,2.0
1046,2324813,3.0
1046,1610234,4.0
1046,2187083,2.0
1046,207586,3.0
1046,1762768,2.0
1046,1693581,3.0
1046,587142,3.0
1046,433641,5.0
1046,2511731,3.0
1046,71765,3.0
1046,629774,4.0
1046,2463999,3.0
1046,574834,4.0
1046,1273651,5.0
1046,237980,5.0
1046,375046,1.0
1046,761997,4.0
1046,2195802,3.0
1046,1580943,5.0
1046,86022,4.0
1046,1181558,3.0
1046,2485818,3.0
1046,2146697,3.0
1046,1324041,3.0
1046,978881,4.0
1046,1140715,1.0
1046,945089,3.0
1046,1134580,1.0
1046,1828633,4.0
1046,1570397,3.0
1046,2249111,3.0
1046,803932,4.0
1046,788617,3.0
1046,2512986,2.0
1046,2466889,3.0
1046,2375687,5.0
1046,312180,3.0
1046,1555969,4.0
1046,1965257,3.0
1046,2255950,4.0
1046,1667925,4.0
1046,993341,4.0
1046,1829704,4.0
1046,290466,3.0
1046,1424421,3.0
1046,1907290,3.0
1046,2204244,4.0
1046,262997,3.0
1046,1848661,3.0
1046,2404769,3.0
1046,1051945,4.0
1046,955278,2.0
1046,1019552,4.0
1046,1362044,2.0
1046,1313126,3.0
1046,1032648,2.0
1048,2007993,2.0
1048,330802,5.0
1048,253047,1.0
1054,1312448,1.0
1061,1231117,4.0
1061,869426,3.0
1061,1484561,4.0
1061,1065779,5.0
1061,446160,4.0
1076,998862,5.0
1076,1112982,4.0
1076,257923,3.0
1078,342330,1.0
1078,1114324,3.0
1092,1310250,3.0
1092,1765862,4.0
1092,1518071,4.0
1092,1680732,4.0
1092,1964514,2.0
1092,2477751,4.0
1092,1683198,3.0
1092,370271,3.0
1092,2293692,3.0
1092,1737529,2.0
1092,1280268,3.0
1092,2195326,2.0
1092,1572273,2.0
1092,881975,4.0
1092,1181558,4.0
1092,1395778,3.0
1092,931475,3.0
1092,2314898,2.0
1092,2562858,3.0
1092,9399,3.0
1092,1185491,3.0
1092,1641914,2.0
1092,25354,2.0
1100,1863499,1.0
1100,2229308,2.0
1100,114551,1.0
1100,2023518,2.0
1100,1563429,1.0
1100,610997,3.0
1100,2358799,2.0
1100,197851,1.0
1100,2079036,1.0
1100,2008418,3.0
1100,1774181,2.0
1100,302304,4.0
1100,382906,1.0
1100,1872933,3.0
1100,1797525,2.0
1100,1091251,3.0
1100,2035310,4.0
1100,531117,2.0
1100,460051,2.0
1100,1620733,3.0
1100,1937631,3.0
1100,173086,4.0
1100,1110164,3.0
1100,2439640,4.0
1100,1262713,3.0
1100,424947,4.0
1100,300451,2.0
1100,410076,1.0
1100,1556692,2.0
1100,308308,1.0
1100,208724,2.0
1104,1794366,2.0
1104,1931966,4.0
1104,473516,3.0
1104,1009622,5.0
1104,1532775,3.0
1104,1574264,5.0
1104,2396118,3.0
1104,2457857,4.0
1104,1763289,3.0
1104,1151461,3.0
1104,2290263,2.0
1104,328212,4.0
1104,579352,3.0
1104,511112,4.0
1104,1816898,3.0
1104,1764923,3.0
1104,499292,2.0
1104,2147714,1.0
